2022-09-07 07:00:25 | open LONG 42.0 STG-PERP at 0.72475 
2022-09-07 09:00:52 | close LONG 0.0 STG-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 14:00:27 | open LONG 0.018 ETH-PERP at 1635.8 
2022-09-08 15:00:52 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 15:00:28 | open LONG 0.01 ATOM-PERP at 13.1075 
2022-09-08 16:00:51 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 18:00:27 | open LONG 0.92 SOL-PERP at 33.375 
2022-09-08 19:00:27 | close LONG 0.92 SOL-PERP at 33.32 
2022-09-08 19:00:27 | close LONG 0.0 SOL-PERP at 33.35 
2022-09-08 19:00:27 | open LONG 2.24 ATOM-PERP at 13.664 
2022-09-08 19:00:27 | open LONG 0.241 BCH-PERP at 127.3 
2022-09-08 20:00:55 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 20:00:55 | close LONG 0.0 BCH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 20:00:29 | open LONG 0.92 SOL-PERP at 33.2075 
2022-09-08 20:21:04 | close LONG 0.92 SOL-PERP at 33.175 
2022-09-08 20:21:04 | close LONG 0.0 SOL-PERP at 33.1725 
2022-09-08 20:42:19 | open LONG 0.93 SOL-PERP at 33.06 
2022-09-08 20:42:19 | open LONG 2.23 ATOM-PERP at 13.78 
2022-09-08 21:00:26 | close LONG 0.93 SOL-PERP at 33.1425 
2022-09-08 21:00:26 | close LONG 0.0 SOL-PERP at 33.1575 
2022-09-08 22:00:51 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 22:00:26 | open LONG 0.92 SOL-PERP at 33.4225 
2022-09-08 22:00:26 | open LONG 2.24 ATOM-PERP at 13.8725 
2022-09-08 23:00:50 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 23:00:50 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-08 23:00:26 | open LONG 1.85 SOL-PERP at 33.55 
2022-09-09 00:00:48 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 00:00:24 | open LONG 1.86 SOL-PERP at 33.635 
2022-09-09 01:00:26 | close LONG 1.86 SOL-PERP at 33.525 
