,finalBalance,totalTrades,drawDown,startingBalance,configs,parametres
72,53.07491395915809,486,29.43,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 3.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 500.0}}"
73,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.6, 'st_length': 16.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 8000.0}}"
74,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 2.0, 'slmultiplicator': 0.6, 'st_length': 16.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 16000.0}}"
75,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 3.0, 'slmultiplicator': 0.6, 'st_length': 16.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 32000.0}}"
76,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 8000.0}}"
77,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.6, 'st_length': 15.0, 'st_multiplier': 5.0, 'ema_short_windows': 5.0, 'ema_long_windows': 8000.0}}"
78,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 2.0, 'slmultiplicator': 0.6, 'st_length': 15.0, 'st_multiplier': 5.0, 'ema_short_windows': 5.0, 'ema_long_windows': 16000.0}}"
79,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 3.0, 'slmultiplicator': 0.6, 'st_length': 15.0, 'st_multiplier': 5.0, 'ema_short_windows': 5.0, 'ema_long_windows': 32000.0}}"
80,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 4.0, 'slmultiplicator': 0.6, 'st_length': 15.0, 'st_multiplier': 5.0, 'ema_short_windows': 5.0, 'ema_long_windows': 64000.0}}"
81,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 5.0, 'slmultiplicator': 0.6, 'st_length': 15.0, 'st_multiplier': 5.0, 'ema_short_windows': 5.0, 'ema_long_windows': 128000.0}}"
